19:10:09,500,4554.4,4554.6,4524.4,4526.6,27.8,30.2
19:10:10,0,4554,4554.4,4524.4,4528.8,25.2,30
19:10:10,500,4554.4,4555,4524.6,4527.4,27,30.4
19:10:11,0,4554.8,4555,4524.8,4528,26.8,30.2
19:10:11,500,4555,4555.2,4525.2,4527.8,27.2,30
19:10:12,0,4554.6,4554.8,4525.4,4528,26.6,29.4
19:10:12,500,4554,4554.6,4525.4,4527.8,26.2,29.2
19:10:13,0,4554,4554.2,4525,4527.8,26.2,29.2
19:10:13,500,4553.2,4554,4525,4527.6,25.6,29
19:10:14,0,4552.8,4553.2,4516,4525,27.8,37.2
19:10:14,500,4550.6,4551.8,4523.4,4524.8,25.8,28.4
19:10:15,0,4551,4551.6,4521.6,4524.6,26.4,30
19:10:15,500,4551.2,4551.4,4521.8,4524.4,26.8,29.6
19:10:16,0,4551.8,4552.6,4521.8,4524.4,27.4,30.8
19:10:16,500,4552.2,4552.6,4521.8,4524.4,27.8,30.8
19:10:17,0,4552.6,4553,4521.8,4525,27.6,31.2
19:10:17,500,4552.8,4553,4522,4528,24.8,31
19:10:18,0,4552.8,4553.2,4522.2,4526.6,26.2,31
19:10:18,500,4552.2,4552.8,4522.4,4526.4,25.8,30.4
19:10:19,0,4551.8,4552.2,4522.6,4526.4,25.4,29.6
19:10:19,500,4551.6,4552.2,4521.6,4526.2,25.4,30.6
19:10:20,0,4552,4552.2,4521.8,4525.8,26.2,30.4
19:10:20,500,4552.4,4552.6,4521.8,4525.6,26.8,30.8
19:10:21,0,4552.4,4552.6,4521.8,4525.4,27,30.8
19:10:21,500,4552.2,4552.4,4522,4525.2,27,30.4
19:10:22,0,4552,4552.4,4522.2,4525.2,26.8,30.2
19:10:22,500,4551.6,4551.8,4522.4,4525.2,26.4,29.4
19:10:23,0,4551,4551.6,4522.6,4525.2,25.8,29
19:10:23,500,4550.6,4550.8,4522.4,4525.2,25.4,28.4
19:10:24,0,4550.4,4551.4,4522.4,4524.8,25.6,29
19:10:24,500,4550.8,4551.4,4516,4522.6,28.2,35.4
19:10:25,0,4550.6,4551.4,4521.4,4522.4,28.2,30
19:10:25,500,4550.8,4551.6,4522.4,4522.6,28.2,29.2
19:10:26,0,4551.4,4551.6,4521.6,4522.6,28.8,30
19:10:26,500,4551,4551.4,4521.6,4522.6,28.4,29.8
19:10:27,0,4551,4551.4,4521.6,4522.6,28.4,29.8
19:10:27,500,4551,4551.6,4521.8,4522.6,28.4,29.8
19:10:28,0,4551.4,4551.6,4521.8,4524.6,26.8,29.8
19:10:28,500,4551.8,4552.2,4522,4524.4,27.4,30.2
19:10:29,0,4552,4552.4,4522,4524.4,27.6,30.4
19:10:29,500,4552.2,4552.4,4522,4524.4,27.8,30.4
19:10:30,0,4551.6,4552.8,4522,4526.2,25.4,30.8
19:10:30,500,4552,4552.6,4522.2,4526,26,30.4
19:10:31,0,4552,4552.6,4522.4,4526,26,30.2
19:10:31,500,4551.6,4552.4,4522.4,4526,25.6,30
19:10:32,0,4551.6,4552.4,4522.4,4526,25.6,30
19:10:32,500,4551.6,4552.6,4522.4,4526,25.6,30.2
19:10:33,0,4551.6,4552,4522.4,4526,25.6,29.6
19:10:33,500,4551.6,4552,4522.4,4526,25.6,29.6
19:10:34,0,4551.6,4552,4522.4,4526.2,25.4,29.6
19:10:34,500,4552,4552.4,4522.4,4525.4,26.6,30
19:10:35,0,4552,4552.2,4522.4,4526,26,29.8
19:10:35,500,4552,4552.2,4522.4,4526,26,29.8
19:10:36,0,4552,4552.2,4522.4,4526,26,29.8
19:10:36,500,4552,4552.2,4522.6,4526,26,29.6
